Coin^^uri,nmo:hasFindspot^^uri,nmo:hasMaterial^^uri**Ma,nmo:hasMint^^uri**Mi,nmo:hasDenomination^^uri**De,nmo:hasMintMark,nmo:hasCountermark,nmo:hasWeight**We,nmo:hasMinDiameter**DMi,nmo:hasMaxDiameter**DMa,nmo:hasDie^^blank**Di,Di__nmo:hasAxis,nmo:hasObverse^^blank**Ob,nmo:hasReverse^^blank**Re,Ob__rdfs:comment,Re__rdfs:comment,Ob__nmo:hasWear**WF,Re__nmo:hasWear**WB,Ob__nmo:hasCorrosion**CF,Re__nmo:hasCorrosion**CB,Ob__nmo:hasLegend
afe:15756,gaz:2426301,nm:ae,nm:colonia_claudia_ara_agrippinensium,nm:miliarensis,-/-//P,TIA_V,6.0,20.0,18.3,1,1.0,1,1,IAVSTNA AVCVITA,COS (V) DFSII,2.0,2.0,5.0,5.0,...CO - NS...
afe:15757,gaz:2052742,nm:av,nm:ravenna,nm:quadrans,-/-//PTR,TIA_V,2.86,21.31,21.49,1,1.0,1,1,DIVA FAVSTINA PIA.,"Strack 160.[P. L. Strack, Untersuchungen zur römischen Reichsprägung des zweiten Jahrhunderts. Teil III. Die Reichsprägung zur Zeit des Antoninus Pius. (Stuttgart 1937).]",1.0,1.0,3.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15758,gaz:2044675,nm:av,nm:alexandreia_egypt,nm:stater,-/A//TES,Vs.: Kranz,5.21,18.7,35.0,1,8.0,1,1,m. Ägis.,VICTORIAAVG(G?)?,0.0,3.0,4.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15759,gaz:2044341,nm:ae,nm:colonia_patricia,nm:quinarius,?/-//TES,TIA_V,6.72,17.6,28.0,1,4.0,1,1,(...) FEL AVG (...),"Auf dem AV der Münze befindet sich eine weibliche Büste, es kann sich daher um eine Prägung für Faustina I., Faustina II., Lucilla oder Crispina handeln.",2.0,4.0,1.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15760,gaz:2044781,nm:billon,nm:sirmium,nm:quadrans,-/-//R(Zeichen)B,SE (Wertz 168.2),2.12,17.2,21.91,1,2.0,1,1,Vs. drap. Büste n. r. Pseudobuchstaben.,Legendenbruchstück ...IVS ... erkennbar,1.0,4.0,3.0,1.0,...CO - NS...
afe:15761,gaz:2049601,nm:av,nm:ostia,nm:stater,L/Delta//-,?,16.9,18.7,21.8,1,12.0,1,1,[M] ANTONINVS AVG TR P XXIII.,,1.0,3.0,5.0,2.0,...CO - NS...
afe:15762,gaz:2044947,nm:ar,nm:arelate,nm:sestertius,r/-//ALEB,TIA_V,7.91,16.2,21.4,1,2.0,1,1,m. Ägis.,NERO CAESAR AVGVSTVS K. r.SALVS sitzt n. l.,5.0,1.0,1.0,3.0,...CO - NS...
afe:15763,gaz:2049858,nm:ar,nm:viminacium,nm:tetradrachm,-/-//V *,TIA_V,6.46,16.9,19.0,1,7.0,1,1,[L AELIVS CAESAR].,stehende Figur n. l. mit Szepter(?).,1.0,3.0,1.0,4.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15764,gaz:2138050,nm:ae,nm:berytus,nm:sestertius,-/-//LVGS,?,3.67,18.7,23.0,1,7.0,1,1,HADRIANVS AVG COS III PPP,Nobilitas n. l.,5.0,0.0,5.0,5.0,...CO - NS...
afe:15765,gaz:2769681,nm:billon,nm:colonia_claudia_ara_agrippinensium,nm:miliarensis,Delta/-//ALE,Vs.: Kranz,12.83,21.13,21.16,1,2.0,1,1,IMP T AEL CAES [HADR ANTONINVS].,TR POT [COS II] CONCO[RD],5.0,5.0,4.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15766,gaz:2050078,nm:ar,nm:mogontiacum,nm:dupondius,-/-//TRP,Vs.: Kranz,10.55,17.2,21.0,1,11.0,1,1,Kopf r. mit Lorbeerkranz? Rev. in einem ^Klumpen^ eingebacken.,[  ]VGIIIIIIΛ.,4.0,0.0,5.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15767,gaz:2044947,nm:billon,nm:pella_macedon,nm:antoninianus,r/-//ALEB,?,10.74,16.5,28.84,1,7.0,1,1,Kopf n. r. m. Lrbkr.,steh. männl. Gestalt.,5.0,4.0,2.0,4.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15768,gaz:2045009,nm:av,nm:colonia_patricia,nm:ae2,-/-//X,?,4.81,18.4,21.31,1,2.0,1,1,Drapierung an linker Schulter.,unkenntlich.,4.0,5.0,1.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15769,gaz:2044769,nm:billon,nm:pella_macedon,nm:ae1,-/Q//-,Vs.: Kranz,8.42,16.3,18.6,1,4.0,1,1,Rev. in einem ^Klumpen^ eingebacken,steh. Gestalt n. l. m. Füllhorn. AV[. ].,1.0,5.0,2.0,4.0,...CO - NS...
afe:15770,gaz:2050073,nm:ae,nm:antiocheia_syria,nm:dupondius,-/-//SMN,CAESAR,1.02,22.11,21.59,1,8.0,1,1,Legendenbruchstück ...IVS ... erkennbar,weibl. Figur n. l. stehend,2.0,3.0,3.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15771,gaz:2044341,nm:ar,nm:treveri,nm:denarius,SMN(Gamma),TIA_V,10.19,21.0,21.59,1,5.0,1,1,DN [?] IVII-TIVIII II VC,steh. Gestalt n. l. [  ]ASAVO(C?).,5.0,2.0,3.0,5.0,...CO - NS...
afe:15772,gaz:2052742,nm:billon,nm:laodiceia_ad_mare,nm:tetradrachm,?/-//TES,CAESAR,2.25,21.73,21.12,1,12.0,1,1,ANTONINVS-AVGPIVSPP,"Vs. Kopf n. r. m. Lrbkr., AYT [...]KAIC NE? T?AIANOC CEB ?E?M. Rs. Zwei Lyren. [...] YPAT.B[...].",1.0,1.0,4.0,3.0,...CO - NS...
afe:15773,gaz:2044496,nm:billon,nm:sirmium,nm:aureus,T/F//ART,CAESAR,2.51,23.0,20.4,1,6.0,1,1,Kopf n. r. m. Lrbkr. AVIITOVIIFOVIXIIAVOII.,A POST ... S N ALB.. . Opferer vor Stier.,1.0,3.0,4.0,4.0,...CO - NS...
afe:15774,gaz:2769681,nm:ar,nm:commagene,nm:siliqua,-/-//C·A,CAESAR,2.89,21.36,21.59,1,7.0,1,1,NERO CAESAR AVGVSTVS K. r.SALVS sitzt n. l.,steh. Gestalt n. l. [  ]ASAVO(C?).,4.0,4.0,3.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15775,gaz:2044324,nm:billon,nm:berytus,nm:antoninianus,Z/-//-,?,2.16,24.1,21.36,1,4.0,1,1,leicht aufgeplatzte Oberfläche,VICTORIAAVG(G?)?,5.0,1.0,5.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15776,gaz:2044884,nm:ar,nm:londinium,nm:ae3,-/-//S,SE (Wertz 168.2),13.45,16.5,28.0,1,4.0,1,1,DIVA FAV-[    ].,st. weib. Figur n. l.,4.0,0.0,2.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15777,gaz:2044353,nm:ar,nm:antiocheia_syria,nm:aureus,S/-//-,Vs.: Kranz,4.65,15.0,20.5,1,8.0,1,1,leicht aufgeplatzte Oberfläche,[HILA]RIT[AS].,3.0,2.0,3.0,3.0,...CO - NS...
afe:15778,gaz:2044324,nm:ar,nm:mediolanum,nm:quinarius,-/-//(* on XXI),SE (Wertz 168.2),24.18,19.4,21.25,1,6.0,1,1,V.: [   ]RVS-P[   ].,COS I[II].,4.0,1.0,2.0,4.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15779,gaz:2769681,nm:ar,nm:cyzicus,nm:roman_medallion,-/A//TES,?,2.94,18.5,23.0,1,4.0,1,1,Kopf n. r. [  ]ONIN[. ]AVGPIVSPP.,AVCV OTAI,3.0,4.0,5.0,2.0,...CO - NS...
afe:15780,gaz:2044496,nm:billon,nm:emisa,nm:aureus,-/-//COHO·,TIA_V,4.9,32.3,27.0,1,6.0,1,1,V.: [   ]RVS-P[   ].,DAIVS AVCVSTI,2.0,0.0,2.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15781,gaz:2044281,nm:ar,nm:nicomedia,nm:double-sestertius,M/D//COMOB,?,3.17,21.24,22.8,1,1.0,1,1,FAUSTINA AUGUSTA AUG PII F.,st. weib. Figur n. l.,2.0,5.0,4.0,5.0,...CO - NS...
afe:15782,gaz:2049900,nm:av,nm:treveri,nm:denarius,?/-//.SIS.,CAESAR,4.47,17.9,18.6,1,2.0,1,1,bärt. Kopf n. r.,einfaches Füllhorn.,4.0,1.0,1.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15783,gaz:2048846,nm:av,nm:ticinum,nm:antoninianus,H/-//-,SE (Wertz 168.2),3.41,15.1,21.55,1,8.0,1,1,Kopf n. r. (m. Lrbkr.).,PVD[ICITIA].,3.0,5.0,2.0,3.0,...CO - NS...
afe:15784,gaz:2048655,nm:ae,nm:antiocheia_syria,nm:miliarensis,-/*//COMOB,TIA_V,12.83,22.0,18.6,1,4.0,1,1,drapierte Büste.,SA[LVTI] AVG COS,0.0,4.0,1.0,5.0,...CO - NS...
afe:15785,gaz:2050030,nm:ar,nm:caesaraugusta,nm:ae1,M/D//CONOB,TIA_V,3.3,22.0,21.16,1,5.0,1,1,IMPCAESDOMITAVG-GERMPMTRPVIII.,PVD[ICITIA].,3.0,4.0,3.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15786,gaz:2048597,nm:ae,nm:caesaraugusta,nm:ae2,-/XI//-,SE (Wertz 168.2),3.485,20.5,21.25,1,8.0,1,1,IMP T AEL CAES [HADR ANTONINVS].,"COS V PP SPQR OPTIMO PRINC, Minerva sitzend",3.0,3.0,5.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15787,gaz:2050235,nm:ar,nm:emerita,nm:aureus,-/-//V,Vs.: Kranz,2.81,21.16,21.24,1,5.0,1,1,Kopf n. r. IMP CAES[  ]VES[  ] (unten rechts anfangend).,"sitzende weibliche Figur, l. Füllhorn, Umschrift ... COS II.",4.0,3.0,5.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15788,gaz:2044324,nm:ar,nm:lycia,nm:stater,S/F//I-TR,SE (Wertz 168.2),2.44,1.8,21.43,1,11.0,1,1,"Auf dem AV der Münze befindet sich eine weibliche Büste, es kann sich daher um eine Prägung für Faustina I., Faustina II., Lucilla oder Crispina handeln.","Adler, Kopf n. l.",1.0,3.0,4.0,3.0,...CO - NS...
afe:15789,gaz:2049900,nm:ar,nm:thessalonica,nm:follis,-/-//MS,?,27.75,21.0,23.0,1,4.0,1,1,Kopf r. belorbeert,weibliche Figur AETERNITAS,2.0,0.0,2.0,3.0,...CO - NS...
afe:15790,gaz:2049601,nm:ar,nm:antiocheia_syria,nm:quadrans,-/-//(Epsilon) on XXI,?,6.18,28.1,22.8,1,7.0,1,1,Kopf r. mit Lorbeerkranz? Rev. in einem ^Klumpen^ eingebacken.,weibliche Figur AETERNITAS,1.0,1.0,5.0,2.0,...CO - NS...
afe:15791,gaz:2044319,nm:ae,nm:colonia_claudia_ara_agrippinensium,nm:quarter-stater,-/-//RT,TIA_V,3.49,14.9,21.4,1,11.0,1,1,Kopf n. r. [. ]NTONINVS.,[AVGVSTA].,0.0,5.0,4.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15792,gaz:2044324,nm:billon,nm:lycia,nm:tetradrachm,L/B//-,TIA_V,11.13,21.0,18.3,1,12.0,1,1,Zeuskopf mit Ammonshörnern n. r.,Legendenbruchstück ...IVS ... erkennbar,1.0,1.0,1.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15793,gaz:2050030,nm:ae,nm:emisa,nm:semis,-/-//(C on TRP),SE (Wertz 168.2),21.95,18.6,1.6,1,6.0,1,1,GALLIENVS P F AVG,"sitzende weibliche Figur, l. Füllhorn, Umschrift ... COS II.",0.0,0.0,3.0,3.0,...CO - NS...
afe:15794,gaz:2044318,nm:av,nm:viminacium,nm:double-sestertius,-/-//X,SE (Wertz 168.2),18.17,14.7,21.8,1,6.0,1,1,m. Ägis.,SA[LVTI] AVG COS,2.0,2.0,2.0,5.0,...CO - NS...
afe:15795,gaz:2050235,nm:billon,nm:mediolanum,nm:drachma,(Z on L)/-//-,TIA_V,7.52,15.0,21.43,1,12.0,1,1,mit Ägis.,Abdruck das,3.0,2.0,3.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15796,gaz:2052314,nm:ar,nm:laodiceia_ad_mare,nm:sestertius,M/D//COMOB,SE (Wertz 168.2),20.13,19.6,21.24,1,6.0,1,1,Büste n. r. [. ]VAFAV[.  ],[P M TR] P COS II FEL AVG.,4.0,1.0,3.0,5.0,...CO - NS...
afe:15797,gaz:2044751,nm:ar,nm:alexandreia_egypt,nm:dupondius,-/-//SCON,?,9.45,20.5,21.24,1,6.0,1,1,Legendenbruchstück ...IVS ... erkennbar,[HILA]RIT[AS].,3.0,0.0,5.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15798,gaz:2050232,nm:ar,nm:thessalonica,nm:sestertius,Delta/-//ALE,CAESAR,2.26,21.36,21.43,1,1.0,1,1,IMP CAESAR VESPASIANVS AVG K. r.COS V PON MAX Caduceus,"PONTIF MAXIM, Vespasian sitzend n. r. mit Szepter r. und Zweig l.",1.0,5.0,2.0,1.0,...CO - NS...
afe:15799,gaz:2049603,nm:billon,nm:nicomedia,nm:dupondius,-/Delta//-,SE (Wertz 168.2),2.36,21.91,21.25,1,8.0,1,1,L VERVS AVG ARM PARTH MAX.,PVD[ICITIA].,2.0,3.0,2.0,5.0,...CO - NS...
afe:15800,gaz:2044318,nm:billon,nm:londinium,nm:dupondius,-/VI//-,SE (Wertz 168.2),22.45,22.8,21.24,1,4.0,1,1,Kopf n. r. m. Lrbkr. AD(spiegelverkehrt)NIVONI-UDDOVII?(speigelverkehrt)D(spiegelverkehrt).,[P M TR] P COS II FEL AVG.,4.0,4.0,2.0,5.0,...CO - NS...
afe:15801,gaz:2044332,nm:billon,nm:londinium,nm:ae1,-/N//-,TIA_V,3.23,22.8,20.89,1,5.0,1,1,bärt. Kopf n. r.,[  ]AXIME[  ].,3.0,2.0,1.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15802,gaz:2052804,nm:billon,nm:ticinum,nm:quarter-stater,-/-//V,Vs.: Kranz,3.53,31.3,21.91,1,8.0,1,1,mit Ägis.,Victoria n. l.? [   |OV.,4.0,3.0,1.0,2.0,...CO - NS...
afe:15803,gaz:2044338,nm:ae,nm:emisa,nm:as,-/-//MT,TIA_V,1.85,21.59,18.3,1,7.0,1,1,Vs. drap. Büste n. r. Pseudobuchstaben.,Fortuna Redux,0.0,3.0,3.0,5.0,...CO - NS...
afe:15804,gaz:2137454,nm:ar,nm:siscia,nm:semis,-/-//A,?,11.4,16.3,20.89,1,2.0,1,1,(...) FEL AVG (...),steh. Gestalt n. l. [  ]ASAVO(C?).,1.0,1.0,3.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15805,gaz:2044912,nm:ae,nm:viminacium,nm:siliqua,-/-//SMTSA.,CAESAR,1.66,22.0,1.6,1,6.0,1,1,"Kopf n. r. [  ]VESP[  ] oberhalb des Kopfes, gegen den Uhrzeigersinn.",sitz. Gestalt n. l.,0.0,5.0,3.0,1.0,...CO - NS...
afe:15806,gaz:2052742,nm:av,nm:colonia_patricia,nm:quadrans,sigma/-//-,SE (Wertz 168.2),17.3,18.3,18.3,1,11.0,1,1,[   ]IAN[   ].,Stern mit acht Strahlen| CAEVS JVLIVS,0.0,3.0,3.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15807,gaz:2044751,nm:ae,nm:aquileia,nm:dupondius,-/-//CONS[ ],CAESAR,22.7,21.49,22.8,1,7.0,1,1,Büste n. r. mit Strkr.,(...) C (...)| sth. Gestalt n. l.,4.0,4.0,1.0,5.0,...CO - NS...
afe:15808,gaz:2048597,nm:billon,nm:emisa,nm:dupondius,S/F//I-TR,?,3.6,19.4,21.43,1,2.0,1,1,ANTONINVS [AVG PIVS P P].,Legendenbruchstück ...IVS ... erkennbar,1.0,1.0,1.0,4.0,...CO - NS...
afe:15809,gaz:2052777,nm:av,nm:heracleia_thracica,nm:follis,-/*//COMOB,?,6.15,21.36,21.73,1,12.0,1,1,GALLIENVS P F AVG,steh. weibl. Gestalt m. erhob. R. u. Zepter.,5.0,3.0,3.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15810,gaz:2050007,nm:billon,nm:treveri,nm:dupondius,P/-//-,Vs.: Kranz,2.68,21.73,28.0,1,6.0,1,1,bärt. Kopf n. r. m. Strkr.,steh. weibl. Figur n. l.,5.0,1.0,1.0,3.0,...CO - NS...
afe:15811,gaz:2044912,nm:billon,nm:pella_macedon,nm:ae3,-/-//CONOB,Vs.: Kranz,23.24,1.8,21.49,1,11.0,1,1,FAUSTINA AUGUSTA AUG PII F.,"Zwei sich greifende Hände, die einen Caduceus und zwei Kornähren halten. C[. ].",3.0,2.0,5.0,5.0,...CO - NS...
afe:15812,gaz:2044353,nm:ae,nm:siscia,nm:quinarius,sigma/-//-,CAESAR,3.01,24.1,22.0,1,4.0,1,1,[  ]-FAV[  ]. Kopf n. r.,Bruchstück der Rev.(?)-Legende: ... SPMT ...,4.0,5.0,4.0,1.0,...CO - NS...
afe:15813,gaz:2048846,nm:ae,nm:cyzicus,nm:aureus,-/-//(M on TRP),SE (Wertz 168.2),3.19,31.3,21.4,1,7.0,1,1,Kopf n. r.,(...) C (...)| sth. Gestalt n. l.,0.0,0.0,3.0,2.0,...CO - NS...
afe:15814,gaz:2769681,nm:ar,nm:emisa,nm:as,-/-//PCON,CAESAR,19.64,19.6,21.25,1,11.0,1,1,"[ ]TRAIAN[ ]. Büste n. l. m. Lrbkr.,  Drapierung an d. l. Schulter.",stehende Figur n. l. mit Szepter(?).,3.0,1.0,3.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15815,gaz:2050243,nm:ar,nm:berytus,nm:tetradrachm,-/-//B,CAESAR,1.87,17.5,21.86,1,4.0,1,1,"CAESAR AVG F DOMITIANVS, Kopf r.","PONTIF MAXIM, Vespasian sitzend n. r. mit Szepter r. und Zweig l.",5.0,5.0,3.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15816,gaz:2050007,nm:av,nm:aquileia,nm:tetradrachm,-/(C invers)//-,?,0.41,16.9,23.0,1,5.0,1,1,,Pax,2.0,5.0,5.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15817,gaz:2044318,nm:ar,nm:ravenna,nm:quadrans,?/-//TES,SE (Wertz 168.2),26.14,27.0,21.12,1,1.0,1,1,[ ]M[  ]NTON[   ].,CONG AVG VIIII COS IIII.,2.0,0.0,2.0,4.0,...CO - NS...
afe:15818,gaz:2048660,nm:av,nm:alexandreia_egypt,nm:stater,-/-//SMAL(Gamma),CAESAR,23.24,22.0,21.31,1,5.0,1,1,drapierte Büste.,PVD[ICITIA].,0.0,4.0,1.0,4.0,...CO - NS...
afe:15819,gaz:2044328,nm:av,nm:emisa,nm:aureus,-/-//SMNA,CAESAR,20.16,31.3,22.05,1,4.0,1,1,Kopf r. mit Lorbeerkranz? Rev. in einem ^Klumpen^ eingebacken.,"TR POT COS II CONCOR, Concordia sitzend mit Patera und Doppelfüllhorn.",0.0,1.0,2.0,5.0,...CO - NS...
afe:15820,gaz:2044782,nm:billon,nm:carthage,nm:ae1,-/-//H,?,7.02,21.13,16.0,1,4.0,1,1,bärt. Kopf n. r. m. Strkr.,steh. männl. Gestalt.,1.0,5.0,3.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15821,gaz:2044341,nm:ae,nm:colonia_claudia_ara_agrippinensium,nm:ae2,R/F//?,CAESAR,1.42,21.13,21.55,1,6.0,1,1,drap.Büste m. Krbkr. n. r. AVOVSO-IVSVIIVO.,"Strack 160.[P. L. Strack, Untersuchungen zur römischen Reichsprägung des zweiten Jahrhunderts. Teil III. Die Reichsprägung zur Zeit des Antoninus Pius. (Stuttgart 1937).]",1.0,3.0,5.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15822,gaz:2050007,nm:ae,nm:viminacium,nm:ae3,-/?//ALE,SE (Wertz 168.2),6.78,21.36,28.84,1,8.0,1,1,DIVA FAV-[    ].,VICTORI-A AVGGGZ,5.0,0.0,4.0,5.0,...CO - NS...
afe:15823,gaz:2050030,nm:billon,nm:colonia_patricia,nm:quarter-stater,-/-//SMN,?,2.55,1.8,21.4,1,7.0,1,1,[  ](CA)ESAR[  ].,steh. weibl. Gestalt m. erhob. R. u. Zepter.,4.0,4.0,5.0,5.0,...CO - NS...
afe:15824,gaz:2044667,nm:billon,nm:lugdunum,nm:ae3,-/-//PCON,SE (Wertz 168.2),2.23,27.0,21.31,1,8.0,1,1,IMPCAESDOMITAVG-GERMPMTRPVIII.,"Auf dem AV der Münze befindet sich eine weibliche Büste, es kann sich daher um eine Prägung für Faustina I., Faustina II., Lucilla oder Crispina handeln.",1.0,0.0,2.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15825,gaz:2049601,nm:ar,nm:rome,nm:dupondius,[ ]SIRM,SE (Wertz 168.2),20.16,24.1,18.3,1,5.0,1,1,drap.Büste m. Krbkr. n. r. AVOVSO-IVSVIIVO.,weibl. Gestalt steht n. l. am Altar m. erhob. l. Arm.,4.0,4.0,5.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15826,gaz:2050242,nm:billon,nm:narbo,nm:stater,-/XI//-,?,6.78,15.3,22.05,1,11.0,1,1,,weibliche Figur AETERNITAS,1.0,1.0,4.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15827,gaz:2048880,nm:ae,nm:viminacium,nm:follis,-/-//P,CAESAR,23.3,21.24,21.91,1,11.0,1,1,[  ]PFELAV[  ].,weibl. Figur n. l. stehend,2.0,2.0,3.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15828,gaz:2050243,nm:av,nm:cyzicus,nm:stater,-/-//T,?,3.0,15.3,20.4,1,8.0,1,1,Zeuskopf mit Ammonshörnern n. r.,PONT MAX...,5.0,2.0,4.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15829,gaz:2044884,nm:ar,nm:ostia,nm:quinarius,S/F//I-TR,SE (Wertz 168.2),2.235,21.55,21.13,1,1.0,1,1,DNVALENS-[   ].,CO[  ]I[ ]. Sitzende Gestalt n. l.,0.0,1.0,5.0,4.0,...CO - NS...
afe:15830,gaz:2044281,nm:av,nm:heracleia_thracica,nm:stater,-/-//MT,CAESAR,6.0,21.16,22.11,1,4.0,1,1,Kopf n. r.,VOTIS-XXXX-VIVITIS-XX XX-OAS,3.0,0.0,5.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15831,gaz:2052958,nm:ae,nm:lugdunum,nm:quadrans,-/-//SMNA,?,7.7,11.0,21.31,1,12.0,1,1,AIITONI - NVS DIVS PPIPPXII III.,"Adler, Kopf n. l.",5.0,5.0,5.0,2.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15832,gaz:2049601,nm:billon,nm:mediolanum,nm:quarter-stater,-/N//-,TIA_V,4.09,18.5,21.86,1,8.0,1,1,bärt. Kopf n. r.,"Zwei sich greifende Hände, die einen Caduceus und zwei Kornähren halten. C[. ].",3.0,2.0,4.0,3.0,...CO - NS...
afe:15833,gaz:2050242,nm:ar,nm:laodiceia_ad_mare,nm:semis,[ ]SIRM,?,25.33,21.43,28.0,1,2.0,1,1,Zeuskopf mit Ammonshörnern n. r.,[C]O[S] IIII.,5.0,2.0,2.0,1.0,...CO - NS...
afe:15834,gaz:2050078,nm:av,nm:colonia_claudia_ara_agrippinensium,nm:ae2,R/M//COMOB,?,9.41,28.6,20.0,1,6.0,1,1,[  ]-FAV[  ]. Kopf n. r.,Spes/Elpis steht m. Blume n. l. B im Felde rechts.,4.0,0.0,5.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15835,gaz:2133298,nm:av,nm:lycia,nm:tetradrachm,*/-//-,TIA_V,2.76,18.7,21.24,1,2.0,1,1,ANTONINVS AVG PIVS P P TR P. Kopf n. r. m. Lrbkr.,Vs: behlmte Büste n. r. CONSTAN-TIN[   ]SMIIXA[ ]. Rs: Zwei Viktorien halten Schild über Altar. VIVTORI[   ]. Im Schilde ?OT/P?-,5.0,0.0,2.0,5.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15836,gaz:2049603,nm:av,nm:siscia,nm:ae1,(Gamma)/-//SMHA,CAESAR,4.413,22.43,21.31,1,6.0,1,1,HADRIANVS AVGVSTVS. Barhäuptige Büste des Kaisers n. r.,TR P VII IMP IIII COS III,1.0,5.0,1.0,3.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15837,gaz:2050235,nm:billon,nm:ravenna,nm:semis,V__,?,3.28,15.0,20.0,1,4.0,1,1,Kopf n. r. m. Lrbkr. AVIITOVIIFOVIXIIAVOII.,[  ]TR P COS[  ].,4.0,0.0,3.0,2.0,...CO - NS...
afe:15838,gaz:2044496,nm:ae,nm:aquileia,nm:solidus,-/-//TRS(Punkt),Vs.: Kranz,21.11,32.3,21.8,1,4.0,1,1,IAVSTNA AVCVITA,DAIVS AVCVSTI,2.0,0.0,2.0,4.0,...CO - NS...
afe:15839,gaz:2050022,nm:billon,nm:sirmium,nm:ae3,-/-//(Gamma)SIS,SE (Wertz 168.2),4.69,28.1,28.0,1,2.0,1,1,NERO CAESAR AVGVSTVS K. r.SALVS sitzt n. l.,Nobilitas n. l.,1.0,0.0,4.0,1.0,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG]
afe:15840,gaz:2044775,nm:ae,nm:treveri,nm:double-sestertius,R/M/COMOB,?,2.94,24.7,21.36,1,1.0,1,1,COMMANTNP [FEL AVG BRIT].,[IV]NONI R[EGINAE].,0.0,0.0,2.0,5.0,...CO - NS...
